TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK,JCR
Processos de Criação Colaborativa: um estudo sobre o Projeto Cena 3x4 no Galpão Cine Horto,2006,,Português,Memória ABRACE,NP,1517-7831,['Ricardo Carvalho de Figueiredo'],['1'],['1'],-99
A Rádio Novela como Proposta Teatral,2004,,Português,I Encontro Nacional de Ensino de Artes e Educação Física,XX,-,['Ricardo Carvalho de Figueiredo'],['1'],['1'],-99
Da sala de aula à sala de ensaio: a formação do Professor Colaborativo,2010,,Português,Paidéia (Belo Horizonte),B3,1676-9627,['Ricardo Carvalho de Figueiredo'],['1'],['1'],-99
Entre abraços e pés-descalços: uma experiência no centro socioeducativo do Horto,2014,,Português,Lamparina: Revista de Ensino do Teatro,C,2177-6121,['Ricardo Carvalho de Figueiredo'],['1'],['1'],-99
A aprendizagem da docência em teatro através da participação em um projeto de Extensão Universitária,2015,,Português,ART RESEARCH JOURNAL,A3,2357-9978,['Ricardo Carvalho de Figueiredo'],['1'],['1'],-99
Apprenticeship in Pedagogy: Learning to Teach Theater through Participation in a University Extension Project,2015,,Inglês,Art Research Journal,A3,2357-9978,['Ricardo Carvalho de Figueiredo'],['1'],['1'],-99
TEATRO NA ESCOLA PÚBLICA: universidade e escola aliadas na formação do professor,2015,,Português,Rascunhos,A4,2358-3703,['Ricardo Carvalho de Figueiredo'],['1'],['1'],-99
A formação extensionista do professor de teatro: implicações e diálogo na educação infantil,2016,,Português,Teatro: Criação e Construção de Conhecimento,B2,2357-710X,['Ricardo Carvalho de Figueiredo'],['1'],['1'],-99
"História de vida, projeto artístico e Teatro na escola: o PIBID Teatro na UFMG",2016,10.5965/1984724617352016049,Português,PERCURSOS (FLORIANÓPOLIS. ONLINE),B3,1984-7246,['Ricardo Carvalho de Figueiredo'],['1'],['1'],-99
Rastros da trajetória docente: apontamentos sobre o processo de constituição de um professor de Teatro,2016,,Português,SABERES EM PERSPECTIVA,B2,2237-7891,['Ricardo Carvalho de Figueiredo'],['1'],['1'],-99
Um olhar estrangeiro sobre a prática do estágio em Teatro em Mendoza/Argentina,2018,,Português,Pós: Revista do Programa de Pós-graduação em Artes da Escola de Belas Artes da UFMG,A3,1982-9507,['Ricardo Carvalho de Figueiredo'],['1'],['1'],-99
Teatro e Inclusão Social na periferia de Brumadinho/MG: aproximação com futuros usuários da praça do centro de artes e esportes unificados,2018,10.5965/1984317814042018126,Português,"REVISTA EDUCAÇÃO, ARTES E INCLUSÃO",B2,1984-3178,['Ricardo Carvalho de Figueiredo'],['1'],['1'],-99
DESAFIOS PARA O ENSINO DE TEATRO NO ENSINO SUPERIOR: políticas de inclusão e trajetória de vida,2018,10.14393/issn2358-3703.v5n3a2018-16,Português,RASCUNHOS - CAMINHOS DA PESQUISA EM ARTES CÊNICAS,A4,2358-3703,['Ricardo Carvalho de Figueiredo'],['1'],['1'],-99
Editorial,2019,,Português,REVISTA DO PROGRAMA DE PÓS GRADUAÇÃO EM ARTES DA ESCOLA DE BELAS ARTES DA UFMG,XX,2238-2046,"['Ricardo Carvalho de Figueiredo', 'Magali Melleu Sehn', 'Ana Cristina Carvalho Pereira']","['1', '2', '3']",['1'],-99
A mediação teatral com adolescentes no Pibid teatro UFMG,2019,10.5965/1808312914242019025,Português,DAPESQUISA,A4,1808-3129,"['Ricardo Carvalho de Figueiredo', 'Mariana Azevedo']","['1', '2']",['1'],-99
Editoral,2019,,Português,REVISTA DO PROGRAMA DE PÓS GRADUAÇÃO EM ARTES DA ESCOLA DE BELAS ARTES DA UFMG,XX,2238-2046,"['Ricardo Carvalho de Figueiredo', 'Magali Melleu Sehn', 'Ana Cristina Carvalho Pereira']","['1', '2', '3']",['1'],-99
O teatro na escola e a construção de uma cultura de paz,2019,10.5965/1414573103362019249,Português,https://doi.org/10.5965/1414573103362019,A1,2358-6958,['Ricardo Carvalho de Figueiredo'],['1'],['1'],-99
Profesor-artista / Artista-profesor: relaciones entre lo artístico en el aula y en la sala de ensayo,2020,,Espanhol,Anzuelo - Educación e Investigación en Artes Escénicas,XX,2683-8656,['Ricardo Carvalho de Figueiredo'],['1'],['1'],-99
Teatro amador e (re)existência o Grupo de Teatro São Gonçalo do Bação,2020,10.14393/OUV-v16n2a2020-54563,Português,OUVIROUVER (ONLINE),XX,1983-1005,"['Ricardo Carvalho de Figueiredo', 'Júlia de Castro Oliveira']","['1', '2']",['1'],-99
O ATELIER DE ARTES INTEGRADAS DE ITABIRITO/MG E A NOÇÃO DE AÇÃO CULTURAL,2021,10.35699/2237-5864.2021.35487,Português,Pós: Revista do Programa de Pós-graduação em Artes da Escola de Belas Artes da UFMG,A3,1982-9507,"['Júlia de Castro Oliveira', 'Ricardo Carvalho de Figueiredo']","['1', '2']",['2'],-99
O lugar da docência e do teatro na escola,2016,10.5965/1414573101262016370,Português,Urdimento (UDESC),A1,1414-5731,['Ricardo Carvalho de Figueiredo'],['1'],['1'],-99
