PROJ,YEAR_INI,YEAR_FIN,NATUREZA,INTEGRANTES,COORDENA
IMPLEMENTAÇÃO DE UM CURSO DE GRADUAÇÃO EM MUSICOTERAPIA NA UFMG,1999,2001,DESENVOLVIMENTO,"['Cybelle Maria Veiga Loureiro', 'Cláudio Urgel Pires Cardoso', 'Victor Geraldi Haase', 'Maria Lúcia Paixão', 'Mauricio Viotti Daker', 'Mauricio Alves Loureiro']","['NAO', 'SIM', 'NAO', 'NAO', 'NAO', 'NAO']"
ESTUDO E IMPLEMENTAÇÃO DE UM PROGRAMA DE ATENDIMENTO MUSICOTERAPÊUTICO A PACIENTES EXTERNOS PORTADORES DE DISTÚRBIOS PSICÓTICOS NO HOSPITAL DAS CLÍNICAS DA UFMG,1999,2001,PESQUISA,"['Cybelle Maria Veiga Loureiro', 'Mauricio Viotti Daker', 'Renato Correa']","['SIM', 'NAO', 'NAO']"
PROGRAMA DE ATENDIMENTO MUSICOTERAPÊUTICO A CRIANÇAS PORTADORAS DE DISTÚRBIOS DO DESENVOLVIMENTO,1999,2001,PESQUISA,"['Cybelle Maria Veiga Loureiro', 'Victor Geraldi Haase', 'Maria Isabel Santos Pinheiro', 'Daniela Cota Vieira de Carvalho', 'Daniela de Paula Martins', 'Maria Sátya Santos Rocha', 'Jussara de Lima Rodrigues', 'Letícia de Faria', 'Maria Virgínia Valadares Borges']","['NAO', 'SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
PROPOSTA DE PARCERIA DE TRABALHO COM A ESCOLA DE MÚSICA DA UFMG,1999,2001,EXTENSAO,"['Cybelle Maria Veiga Loureiro', 'Dalete Tavares Teixeira', 'Maria do Carmo Souza Campara', 'Dorotéia F. da Silva', 'Maria de Fátima S. Albernaz', 'Juliana Amaral Pinheiro', 'Renata Júlia Cicarini']","['NAO', 'SIM', 'NAO', 'NAO', 'NAO', 'NAO', 'NAO']"
PROGRAMA DE ATENDIMENTO DE GRUPO DURANTE O TRATAMENTO DE QUIMIOTERAPIA DO HOSPITAL DAS CLÍNICAS,2000,2001,PESQUISA,"['Cybelle Maria Veiga Loureiro', 'Dalete Tavares Teixeira', 'Piedade Maria Tavares Boschi']","['NAO', 'SIM', 'NAO']"
UNIVERSIDADE ABERTA PARA A TERCEIRA IDADE: PROJETO MAIORIDADE,1994,2001,EXTENSAO,"['Cybelle Maria Veiga Loureiro', 'Marcela Guimarães Assis Toledo']","['NAO', 'SIM']"
ESTUDO E APLICAÇÃO DA MUSICOTERAPIA NA TERAPIA DE GRUPO NO ATENDIMENTO A CRIANÇAS PORTADORAS DE ATRASO NO DESENVOLVIMENTO,1999,2001,PESQUISA,"['Cybelle Maria Veiga Loureiro', 'Victor Geraldi Haase', 'Maria Isabel Santos Pinheiro', 'Daniela Cota Vieira de Carvalho']","['NAO', 'SIM', 'NAO', 'NAO']"
"ATENDIMENTO A 40 PACIENTES DE MASTOLOGIA (10), DE GERIATRIA/GERONTOLOGIA (20) E DE HEMIPLEGIA (10) DO HOSPITAL DAS CLÍNICAS DA UFMG",1999,2001,EXTENSAO,"['Cybelle Maria Veiga Loureiro', 'Dalete Tavares Teixeira']","['SIM', 'NAO']"
ATENDIMENTO A UM PACIENTE PORTADOR DA SÍNDROME DE WEST COM DISTÚRBIOS DE COMPORTAMENTO (TRANSTORNO INVASIVO DE DESENVOLVIMENTO),1999,2000,EXTENSAO,"['Cybelle Maria Veiga Loureiro', 'Victor Geraldi Haase']","['SIM', 'NAO']"
ATENDIMENTO E ORIENTAÇÃO FAMILIAR A UM PACIENTE PORTADOR DE PARALISIA CEREBRAL E AUTISMO,2000,2001,EXTENSAO,"['Cybelle Maria Veiga Loureiro', 'Victor Geraldi Haase']","['SIM', 'NAO']"
