INSTITUTION,YEAR_INI,YEAR_FIN,MONTH_INI,MONTH_FIN,COURSE,TYPE,DISC
Universidade Federal de São João Del-Rei,1994,12,12,12,,GRADUACAO,"['Estética', 'Sartre e a arte']"
Universidade Federal de São João Del-Rei,1994,12,12,12,,GRADUACAO,"['Comédia Brasileira', 'Estética', 'Introdução ao Teatro', 'Sartre e a arte', 'Teatro Brasileiro', 'Teatro Grego', 'Teatro de Revista Brasileiro']"
Universidade Federal de São João Del-Rei,2002,10,10,10,Letras,GRADUACAO,"['Teatro Brasileiro I', 'Teatro de Nélson Rodrigues']"
Universidade Federal de São João Del-Rei,2002,03,03,03,Letras,GRADUACAO,"['Teatro Brasileiro Moderno', 'Tópicos de Cultura Popular', 'Teatro em São João del-Rei']"
Universidade Federal de São João Del-Rei,2003,12,12,12,Teoria Literaria e Critica da Cultura,POS-GRADUACAO,['Seminário de Projeto de Pesquisa']
Universidade Federal de São João Del-Rei,2003,12,12,12,Letras,GRADUACAO,"['Prática curricular:  oficina de produção em radiodramaturgia', 'Teatro Brasileiro:  do século XVI ao XIX', 'Teatro Cômico Brasileiro']"
Universidade Federal de São João Del-Rei,2004,12,12,12,Teoria Literaria e Critica da Cultura,POS-GRADUACAO,['Seminário de Projeto de Pesquisa']
Universidade Federal de São João Del-Rei,2005,12,12,12,Teoria Literaria e Critica da Cultura,POS-GRADUACAO,['Seminário de Projeto de Pesquisa']
Universidade Federal de São João Del-Rei,2006,12,12,12,Teoria Literaria e Critica da Cultura,POS-GRADUACAO,['Seminário de Projeto de Pesquisa']
Universidade Federal de São João Del-Rei,2007,12,12,12,Teoria Literaria e Critica da Cultura,POS-GRADUACAO,['Seminário de Projeto de Pesquisa']
Universidade Federal de São João Del-Rei,2008,07,07,07,Letras,GRADUACAO,"['Teatro brasileiro do século XVI ao XIX', 'Prática curricular: oficina de cultura popular']"
Universidade Federal de São João Del-Rei,2008,12,12,12,Teoria Literaria e Critica da Cultura,POS-GRADUACAO,"['Teatro, crítica da cultura e interdisciplinaridade']"
Universidade Federal de São João Del-Rei,2008,12,12,12,Letras,GRADUACAO,['Escritas biográficas em sala de aula']
Universidade Federal de São João Del-Rei,2010,12,12,12,Teoria Literaria e Critica da Cultura,POS-GRADUACAO,['Narrativas (auto)biográficas']
Universidade Federal de São João Del-Rei,2010,12,12,12,Teatro,GRADUACAO,"['Estética', 'Teatro e Cultura Popular']"
Universidade Federal de São João Del-Rei,2011,12,12,12,Teatro,GRADUACAO,"['Teatro e cultura', 'Estética']"
Universidade Federal de São João Del-Rei,2011,07,07,07,Teoria Literaria e Critica da Cultura,POS-GRADUACAO,['Seminário de Projeto de Pesquisa']
Universidade Federal de São João Del-Rei,2011,07,07,07,Letras,GRADUACAO,['PC: Escritas biográficas em sala de aula']
Universidade Federal de São João Del-Rei,2011,07,07,07,Teatro,GRADUACAO,"['FSC: História do espetáculo: o teatro de Nelson Rodrigues', 'IECT: Introdução à dramaturgia']"
Universidade Federal de São João Del-Rei,2012,11,11,11,Teatro,GRADUACAO,"['IECT: Introdução à dramaturgia', 'PA:  A cena teatral e a escrita autobiográfica']"
Universidade Federal de São João Del-Rei,2012,07,07,07,Teoria Literaria e Critica da Cultura,POS-GRADUACAO,['Seminário de Projeto de Pesquisa']
Universidade Federal de São João Del-Rei,2013,02,02,02,Teatro,GRADUACAO,"['FSC: História do Espetáculo: Teatro de Nelson Rodrigues', 'IFSC: História do Espetáculo: Teatro cômico popular']"
Universidade Federal de São João Del-Rei,2014,12,12,12,Teatro,GRADUACAO,"['IFSC: História do espetáculo: teatros medieval, barroco e renascentista', 'PA: A escrita autobiográfica e a cena teatral']"
Universidade Federal de São João Del-Rei,2014,07,07,07,Teoria Literaria e Critica da Cultura,POS-GRADUACAO,['Seminário de Projeto de Pesquisa']
Universidade Federal de São João Del-Rei,2014,07,07,07,Teatro,GRADUACAO,"['IFSC: História do espetáculo: dos primórdios à antiguidade', 'IFSC: Teatro e cultura']"
Universidade Federal de São João Del-Rei,2015,07,07,07,Teatro,GRADUACAO,"['IFSC: História do Espetáculo: dos primórdios à antiguidade', 'ECT: Laboratório de Montagem Teatral: Teatro e Política']"
Universidade Federal de São João Del-Rei,2015,07,07,07,Teoria Literaria e Critica da Cultura,POS-GRADUACAO,['Seminário de Projeto de Pesquisa']
University of Georgia,2017,12,12,12,Mestrado em Artes Cênicas,POS-GRADUACAO,['THEA 7550:  Genre and Style']
