TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK,JCR
Batuques Entrecruzados: A (re)inauguração da vida através  da Festa em louvor à Senhora do Rosário de Catalão - GO,2004,,Português,Opsis,XX,1519-276,['Cairo Mohamad Ibrahim Katrib'],['1'],['1'],-99
Caminhando pela Festa,2004,,Português,CEPPG Revista (Catalão),XX,1517-8471,['Cairo Mohamad Ibrahim Katrib'],['1'],['1'],-99
História Cultural e Cultura popular: Uma reflexão necessária,2005,,Português,CEPPG Revista (Catalão),XX,1517-8471,['Cairo Mohamad Ibrahim Katrib'],['1'],['1'],-99
"No batuque das caixas: histórias de vida, fé e da festa em louvor a Senhora do Rosário de Catalão-GO",2006,,Português,"CD rom do II International Symposium on Religions, religiosities an cultures",XX,-,['Cairo Mohamad Ibrahim Katrib'],['1'],['1'],-99
"O &amp;quot;ser&amp;quot; professor: falar d emim, falar com os outros - caminhos e identidades",2006,,Português,CEPPG Revista (Catalão),XX,1517-8471,"['Cairo Mohamad Ibrahim Katrib', 'Gislane Pires Gonçalves']","['1', '2']",['1'],-99
Olhares Desvelados: Palimpsesto de tramass e histórias,2006,,Português,CEPPG Revista (Catalão),XX,1517-8471,['Cairo Mohamad Ibrahim Katrib'],['1'],['1'],-99
Espaços desvelados: a dinamicidade dos festejos do Rosário na cidade de Catalão-GO,2007,,Português,Espaço e Cultura (UERJ),B4,1413-3342,['Cairo Mohamad Ibrahim Katrib'],['1'],['1'],-99
No (des)compasso da festa: o reencontro de muitas histórias,2006,,Português,História &amp; Perspectivas,XX,0103-409X,['Cairo Mohamad Ibrahim Katrib'],['1'],['1'],-99
"Entre espacialidades, temporalidades e imagens: a dinamica do olhar na construção das narrativas",2006,,Português,Espaço em Revista,B1,1519-7816,['Cairo Mohamad Ibrahim Katrib'],['1'],['1'],-99
Entre o Sagrado e o profano: a costura festiva,2007,,Português,CEPPG Revista (Catalão),XX,1517-8471,['Cairo Mohamad Ibrahim Katrib'],['1'],['1'],-99
Nos Limites do Urbano: a Reelaboração do Cotidiano através da Festa (em louvor a Nossa Senhora do Rosário de Catalão-GO),2005,,Português,Cadernos de Pesquisa do CDHIS (Online),A4,1981-3090,['Cairo Mohamad Ibrahim Katrib'],['1'],['1'],-99
"Refletindo sobre a importância da História local no ensino de História: Ituiutaba - uma cidade, múltiplas narrativas",2010,,Português,Revista de Educação Popular (Impresso),B1,1678-5622,"['SILVEIRA,', 'Cairo Mohamad Ibrahim Katrib']","['1', '2']",['2'],-99
